"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"92","2010","11","Tamil Nadu","Thirunelveli","99.77","441.26","4422.77","0.0","0.0","0.0","1.72","1.39","808.14","9.1","19.09","2097.8","10.82","20.47","1891.87","9.55","16.81","1760.21","24.56","84.29","3432.0","0.17","0.22","1294.12","0.0","0.0","0.0","0.03","0.01","333.33","0.08","0.05","625.0","90.15","18.32","203.22","1.53","3.39","2215.69","1.88","0.56","297.87","0.0","0.0","0.0","0.0","0.0","0.0","0.16","0.04","250.0","0.0","0.0","0.0","1.69","1.19","704.14","0.02","0.0","0.0","27.7","0.0","0.0","5.34","54.45","10196.63","5.66","3.06","540.64","37.97","7.64","45.6","0.0","3.09","9.26"
"92","2011","11","Tamil Nadu","Thirunelveli","121.6","441.97","3634.62","0.0","0.0","0.0","2.13","2.33","1093.9","8.4","18.11","2155.95","10.53","20.44","1941.12","8.09","26.35","3257.11","27.98","175.68","6278.77","0.09","0.28","3111.11","0.0","0.0","0.0","0.02","0.01","500.0","0.03","0.03","1000.0","0.0","0.0","0.0","1.6","4.79","2993.75","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15","0.04","266.67","0.0","0.0","0.0","1.76","2.67","1517.05","0.0","0.0","0.0","0.0","0.0","0.0","5.69","50.27","8834.8","6.33","2.98","470.77","37.57","8.94","46.51","0.01","3.73","10.28"
"92","2012","11","Tamil Nadu","Thirunelveli","51.63","207.05","4010.27","0.0","0.0","0.0","2.28","1.65","723.68","9.11","5.65","620.2","11.39","7.3","640.91","12.3","9.15","743.9","40.44","65.59","1621.91","0.07","0.17","2428.57","0.0","0.0","0.0","0.03","0.03","1000.0","0.2","0.17","850.0","75.22","15.53","206.46","1.74","4.55","2614.94","1.53","0.38","248.37","0.0","0.0","0.0","0.0","0.0","0.0","0.13","0.0","0.0","0.0","0.0","0.0","2.54","0.74","291.34","0.0","0.0","0.0","28.56","0.0","0.0","3.99","31.82","7974.94","6.26","1.51","241.21","37.66","7.61","45.27","0.0","3.28","8.06"
"92","2013","11","Tamil Nadu","Thirunelveli","74.01","418.44","5653.83","0.0","0.0","0.0","1.65","4.15","2515.15","15.95","21.27","1333.54","17.61","25.42","1443.5","12.93","20.12","1556.07","50.63","138.37","2732.96","0.19","0.76","4000.0","0.0","0.0","0.0","0.02","0.01","500.0","0.75","0.73","973.33","79.12","20.17","254.93","1.15","3.3","2869.57","1.87","0.46","245.99","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","3.23","2.29","708.98","0.0","0.0","0.0","6.27","6.05","964.91","3.57","23.61","6613.45","8.01","2.08","259.68","35.25","5.87","41.12","0.0","1.97","7.61"
"92","2014","11","Tamil Nadu","Thirunelveli","101.1","517.33","5117.01","0.0","0.0","0.0","1.9","5.54","2915.79","18.37","63.25","3443.11","20.27","72.79","3591.02","12.99","37.08","2854.5","24.24","165.67","6834.57","0.13","0.55","4230.77","0.0","0.0","0.0","0.06","0.04","666.67","0.0","0.0","0.0","109.56","133.01","1214.04","2.62","8.11","3095.42","1.96","0.93","474.49","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.01","333.33","0.0","0.0","0.0","2.93","3.4","1160.41","0.0","0.0","0.0","7.51","12.44","1656.46","2.78","21.97","7902.88","13.42","10.7","797.32","35.61","8.75","44.36","0.0","3.21","6.72"
"92","2015","11","Tamil Nadu","Thirunelveli","117.07","563.01","4809.17","0.0","0.0","0.0","2.34","9.06","3871.8","14.06","43.78","3113.8","16.4","52.84","3221.95","8.9","18.34","2060.67","34.52","165.52","4794.9","0.28","0.96","3428.57","0.0","0.0","0.0","0.06","0.04","666.67","0.0","0.0","0.0","121.25","70.92","584.89","3.08","8.83","2866.88","1.6","0.77","481.25","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","2.42","2.08","859.5","0.0","0.0","0.0","7.14","11.71","1640.06","2.58","27.25","10564.91","9.29","6.22","669.54","35.85","8.47","44.33","0.0","3.91","4.08"
"92","2016","11","Tamil Nadu","Thirunelveli","48.44","179.75","3710.76","0.0","0.0","0.0","1.96","1.63","829.68","8.55","0.99","116.17","10.51","2.62","249.31","9.08","1.46","161.01","45.73","15.12","330.64","0.04","0.12","2833.33","0.0","0.0","0.0","0.02","0.01","625.0","0.04","0.03","642.86","122.71","14.52","118.32","1.63","3.76","2304.29","0.61","0.09","145.45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","250.0","0.0","0.0","0.0","2.76","0.41","150.42","0.0","0.0","0.0","0.0","0.0","0.0","2.6","11.22","4310.42","9.89","1.22","123.54","35.15","10.07","45.22","0.0","5.37","3.08"
"92","2017","11","Tamil Nadu","Thirunelveli","77.0","355.16","4612.54","0.0","0.0","0.0","0.32","1.15","3625.79","10.72","13.51","1259.77","11.04","14.66","1327.93","9.75","17.5","1794.97","44.82","164.23","3663.82","0.05","0.22","4440.0","0.0","0.0","0.0","0.01","0.01","875.0","0.03","0.04","1090.91","117.88","55.76","472.99","1.18","4.09","3483.4","0.85","0.32","373.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","333.33","0.0","0.0","0.0","3.38","2.18","645.48","0.0","0.0","0.0","0.0","0.0","0.0","2.57","25.68","10000.0","10.09","0.0","0.39","0.0","0.0","0.0","0.0","2.89","0.0"
"93","1966","11","Tamil Nadu","The Nilgiris","3.0","3.0","1000.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.24","0.07","291.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.01","10.15","11.15","8.27","0.03","0.0"
"93","1967","11","Tamil Nadu","The Nilgiris","3.0","3.0","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.02","10.67","11.69","8.83","0.03","0.0"
"93","1968","11","Tamil Nadu","The Nilgiris","3.0","4.0","1333.33","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8","1.0","555.56","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26","0.02","76.92","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.97","9.45","10.42","8.13","0.02","0.0"
"93","1969","11","Tamil Nadu","The Nilgiris","3.2","5.6","1750.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","1.5","937.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.28","0.08","285.71","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.98","9.9","10.88","8.02","0.03","0.0"
"93","1970","11","Tamil Nadu","The Nilgiris","3.2","3.2","1000.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","1.1","733.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.92","9.96","10.88","8.13","0.03","0.0"
"93","1971","11","Tamil Nadu","The Nilgiris","3.6","4.9","1361.11","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","1.2","800.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.32","0.09","281.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.88","10.63","11.52","9.01","0.02","0.0"
"93","1972","11","Tamil Nadu","The Nilgiris","3.6","4.8","1333.33","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","0.8","615.38","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.23","0.55","2391.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.79","11.29","12.09","9.15","0.02","0.0"
"93","1973","11","Tamil Nadu","The Nilgiris","3.2","7.1","2218.75","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","1.3","866.67","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.17","0.08","470.59","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.82","11.87","12.69","9.59","0.01","0.0"
"93","1974","11","Tamil Nadu","The Nilgiris","3.5","8.5","2428.57","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","2.1","913.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.32","0.08","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.78","10.01","10.79","8.67","0.02","0.0"
"93","1975","11","Tamil Nadu","The Nilgiris","3.4","4.7","1382.35","0.8","0.3","375.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","1.6","1230.77","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.28","0.08","285.71","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","11.17","11.86","8.35","0.04","0.0"
"93","1976","11","Tamil Nadu","The Nilgiris","3.4","5.4","1588.24","0.6","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4","0.8","571.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.34","0.05","147.06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.1","0.4","4000.0","0.0","0.0","0.0","0.65","11.32","11.96","8.9","0.03","0.0"
"93","1977","11","Tamil Nadu","The Nilgiris","3.2","7.6","2375.0","0.6","0.3","500.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2","1.2","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.37","0.1","270.27","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","11.1","11.79","8.61","0.01","0.0"
"93","1978","11","Tamil Nadu","The Nilgiris","3.4","5.2","1529.41","0.7","0.3","428.57","0.1","0.1","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.1","0.1","1000.0","0.0","0.0","0.0","1.1","1.2","1090.91","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.32","0.09","281.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.61","10.04","10.66","7.92","0.02","0.0"
"93","1979","11","Tamil Nadu","The Nilgiris","3.9","5.6","1435.9","0.7","0.3","428.57","0.1","0.1","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4","1.5","1071.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.36","0.09","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.64","10.01","10.65","7.89","0.02","0.0"
"93","1980","11","Tamil Nadu","The Nilgiris","3.0","4.8","1600.0","0.4","0.1","250.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.7","700.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.59","10.95","11.54","7.02","0.01","0.0"
"93","1981","11","Tamil Nadu","The Nilgiris","3.3","5.5","1666.67","0.6","0.3","500.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.1","0.0","0.0","0.0","0.0","1.0","0.9","900.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.33","0.09","272.73","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","8.95","9.65","6.61","0.01","0.0"
"93","1982","11","Tamil Nadu","The Nilgiris","3.0","4.0","1333.33","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.31","0.09","290.32","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.74","8.53","9.26","6.04","0.01","0.0"
"93","1983","11","Tamil Nadu","The Nilgiris","3.1","3.7","1193.55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.33","0.11","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.74","8.5","9.24","5.88","0.02","0.0"
"93","1984","11","Tamil Nadu","The Nilgiris","3.0","4.0","1333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.4","1333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.35","0.09","257.14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.88","9.27","10.15","5.95","0.02","0.0"
"93","1985","11","Tamil Nadu","The Nilgiris","3.4","5.1","1500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.2","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.33","0.11","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.83","8.5","9.33","5.26","0.01","-1.0"
"93","1986","11","Tamil Nadu","The Nilgiris","3.0","3.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.27","0.05","185.19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.08","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.79","9.39","10.17","5.61","0.01","-1.0"
"93","1987","11","Tamil Nadu","The Nilgiris","2.0","3.0","1500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.14","0.03","214.29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.89","9.56","10.45","5.88","0.01","-1.0"
"93","1988","11","Tamil Nadu","The Nilgiris","2.5","4.5","1800.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.01","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4","0.1","71.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.18","0.1","555.56","0.0","0.0","0.0","0.0","0.0","0.0","0.83","8.4","9.23","4.56","0.0","-1.0"
"93","1989","11","Tamil Nadu","The Nilgiris","2.4","3.1","1291.67","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.03","300.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15","0.1","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.95","10.33","11.28","6.44","0.0","0.0"
"93","1990","11","Tamil Nadu","The Nilgiris","2.78","6.89","2478.42","0.05","0.02","400.0","0.06","0.06","1000.0","0.0","0.0","0.0","0.06","0.06","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.03","1500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.73","0.18","246.58","0.15","0.23","1533.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.19","0.23","1210.53","0.05","0.52","10400.0","0.0","0.0","0.0","1.28","7.56","8.84","3.33","0.0","0.0"
"93","1991","11","Tamil Nadu","The Nilgiris","1.56","4.87","3121.79","0.11","0.04","363.64","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.07","1750.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.29","0.07","241.38","0.13","0.24","1846.15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.18","0.24","1333.33","0.0","0.0","0.0","0.0","0.0","0.0","1.4","5.87","7.27","2.66","0.0","0.0"
"93","1992","11","Tamil Nadu","The Nilgiris","1.87","3.84","2053.48","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.02","1000.0","0.0","0.0","0.0","0.01","0.02","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.73","0.17","232.88","0.14","0.31","2214.29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.19","0.31","1631.58","0.0","0.58","0.0","0.0","0.0","0.0","1.73","6.72","8.45","2.87","0.0","0.0"
"93","1993","11","Tamil Nadu","The Nilgiris","2.0","3.0","1500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.54","7.57","10.11","0.0","3.3","0.0"
"93","1994","11","Tamil Nadu","The Nilgiris","1.59","3.16","1987.42","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0","0.01","0.02","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.77","0.19","246.75","0.12","0.3","2500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16","0.3","1875.0","0.01","0.12","12000.0","0.01","0.01","1000.0","2.32","5.65","7.97","2.4","0.0","0.0"
